Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,PALAY YIELD Q_n
Abra,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,2980.0,550.0,8400.0,540.0,2840.0,7212.0
Abra,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,530.0,2980.0,550.0,8400.0,540.0,1018.0
Abra,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,7960.0,530.0,2980.0,550.0,8400.0,17856.0
Apayao,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,668.0,6240.0,400.0,4655.0,511.0,1664.0
Apayao,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,4696.0,668.0,6240.0,400.0,4655.0,10982.0
Apayao,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,458.0,4696.0,668.0,6240.0,400.0,1427.0
Apayao,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,6135.0,458.0,4696.0,668.0,6240.0,14655.0
Benguet,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1169.0,954.0,1364.0,528.0,1248.0,2382.0
Benguet,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,500.0,1169.0,954.0,1364.0,528.0,1088.0
Benguet,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1521.0,500.0,1169.0,954.0,1364.0,2847.0
Benguet,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,994.0,1521.0,500.0,1169.0,954.0,1997.0
Ifugao,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1800.0,3524.0,2760.0,3513.0,1810.0,6750.0
Ifugao,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,4675.0,1800.0,3524.0,2760.0,3513.0,14586.0
Ifugao,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,3039.0,4675.0,1800.0,3524.0,2760.0,5526.0
Ifugao,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,3550.0,3039.0,4675.0,1800.0,3524.0,13845.0
Kalinga,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1501.0,8543.0,902.0,10466.0,1149.0,5536.0
Kalinga,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,10559.0,1501.0,8543.0,902.0,10466.0,41634.0
Kalinga,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1031.0,10559.0,1501.0,8543.0,902.0,4402.0
Kalinga,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,8525.0,1031.0,10559.0,1501.0,8543.0,33450.0
Mountain Province,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1338.0,370.0,4689.0,538.0,1318.0,3032.0
Mountain Province,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,356.0,1338.0,370.0,4689.0,538.0,826.0
Mountain Province,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,4691.0,356.0,1338.0,370.0,4689.0,9822.0
Mountain Province,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,365.0,4691.0,356.0,1338.0,370.0,905.0
Ilocos Norte,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,7610.0,31765.0,4854.0,1454.0,6974.0,22982.0
Ilocos Norte,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1040.0,7610.0,31765.0,4854.0,1454.0,3172.0
Ilocos Norte,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,5030.0,1040.0,7610.0,31765.0,4854.0,21126.0
Ilocos Norte,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,31273.0,5030.0,1040.0,7610.0,31765.0,105721.0
Ilocos Sur,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,3500.0,10849.0,1125.0,1120.0,4182.0,10920.0
Ilocos Sur,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1000.0,3500.0,10849.0,1125.0,1120.0,3200.0
Ilocos Sur,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,736.0,1000.0,3500.0,10849.0,1125.0,2650.0
Ilocos Sur,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,11337.0,736.0,1000.0,3500.0,10849.0,37412.0
La Union,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,5210.0,9608.0,595.0,3225.0,3550.0,17142.0
La Union,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1680.0,5210.0,9608.0,595.0,3225.0,5376.0
La Union,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1068.0,1680.0,5210.0,9608.0,595.0,3477.0
La Union,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,9873.0,1068.0,1680.0,5210.0,9608.0,35247.0
Pangasinan,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,36831.0,75464.0,8748.0,11346.0,30396.0,121174.0
Pangasinan,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,10278.0,36831.0,75464.0,8748.0,11346.0,33404.0
Pangasinan,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,9450.0,10278.0,36831.0,75464.0,8748.0,33737.0
Pangasinan,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,75149.0,9450.0,10278.0,36831.0,75464.0,277300.0
Cagayan,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,20338.0,25042.0,16730.0,32344.0,18140.0,65587.0
Cagayan,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,38256.0,20338.0,25042.0,16730.0,32344.0,141930.0
Cagayan,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,25820.0,38256.0,20338.0,25042.0,16730.0,93691.0
Cagayan,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,27010.0,25820.0,38256.0,20338.0,25042.0,71933.0
Isabela,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,52132.0,66008.0,35953.0,58490.0,38262.0,234594.0
Isabela,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,46935.0,52132.0,66008.0,35953.0,58490.0,201820.0
Isabela,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,28259.0,46935.0,52132.0,66008.0,35953.0,121231.0
Isabela,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,76500.0,28259.0,46935.0,52132.0,66008.0,311355.0
Nueva Vizcaya,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,10846.0,10450.0,12128.0,8377.0,12563.0,31887.0
Nueva Vizcaya,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,10568.0,10846.0,10450.0,12128.0,8377.0,35401.0
Nueva Vizcaya,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,11411.0,10568.0,10846.0,10450.0,12128.0,43362.0
Nueva Vizcaya,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,11505.0,11411.0,10568.0,10846.0,10450.0,39117.0
Quirino,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2824.0,5172.0,310.0,2429.0,4940.0,9173.0
Quirino,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,3513.0,2824.0,5172.0,310.0,2429.0,11558.0
Quirino,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,410.0,3513.0,2824.0,5172.0,310.0,1517.0
Quirino,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,5363.0,410.0,3513.0,2824.0,5172.0,18502.0
Aurora,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,5700.0,4322.0,3535.0,3750.0,5920.0,16312.0
Aurora,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,3750.0,5700.0,4322.0,3535.0,3750.0,11850.0
Aurora,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,3723.0,3750.0,5700.0,4322.0,3535.0,13626.0
Aurora,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,4210.0,3723.0,3750.0,5700.0,4322.0,14735.0
Bataan,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,4100.0,10800.0,4598.0,8476.0,2775.0,18450.0
Bataan,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,9400.0,4100.0,10800.0,4598.0,8476.0,38220.0
Bataan,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,3300.0,9400.0,4100.0,10800.0,4598.0,12180.0
Bataan,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,11025.0,3300.0,9400.0,4100.0,10800.0,35830.0
Bulacan,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,14928.0,21691.0,6270.0,13367.0,14350.0,53004.0
Bulacan,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,10413.0,14928.0,21691.0,6270.0,13367.0,44255.0
Bulacan,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,3660.0,10413.0,14928.0,21691.0,6270.0,14640.0
Bulacan,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,24516.0,3660.0,10413.0,14928.0,21691.0,95858.0
Nueva Ecija,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,8220.0,112160.0,5385.0,80534.0,11025.0,32222.0
Nueva Ecija,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,78933.0,8220.0,112160.0,5385.0,80534.0,370196.0
Nueva Ecija,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,2070.0,78933.0,8220.0,112160.0,5385.0,9356.0
Nueva Ecija,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,115353.0,2070.0,78933.0,8220.0,112160.0,387586.0
Pampanga,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25161.0,17077.0,2810.0,21551.0,17873.0,97625.0
Pampanga,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,15588.0,25161.0,17077.0,2810.0,21551.0,64397.0
Pampanga,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1555.0,15588.0,25161.0,17077.0,2810.0,6539.0
Pampanga,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,16286.0,1555.0,15588.0,25161.0,17077.0,57001.0
Tarlac,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,12984.0,39999.0,5545.0,11689.0,13035.0,53624.0
Tarlac,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,14921.0,12984.0,39999.0,5545.0,11689.0,64458.0
Tarlac,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,3840.0,14921.0,12984.0,39999.0,5545.0,14477.0
Tarlac,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,45242.0,3840.0,14921.0,12984.0,39999.0,167722.0
Zambales,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,4458.0,6520.0,950.0,2140.0,3890.0,16718.0
Zambales,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1998.0,4458.0,6520.0,950.0,2140.0,5814.0
Zambales,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1200.0,1998.0,4458.0,6520.0,950.0,4500.0
Zambales,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,6780.0,1200.0,1998.0,4458.0,6520.0,23730.0
Batangas,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,4210.0,3970.0,3030.0,2520.0,4100.0,12923.0
Batangas,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,2762.0,4210.0,3970.0,3030.0,2520.0,8984.0
Batangas,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,2600.0,2762.0,4210.0,3970.0,3030.0,8139.0
Batangas,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,4770.0,2600.0,2762.0,4210.0,3970.0,14561.0
Cavite,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,3745.0,6123.0,1290.0,2200.0,3218.0,11610.0
Cavite,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,1900.0,3745.0,6123.0,1290.0,2200.0,6707.0
Cavite,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1070.0,1900.0,3745.0,6123.0,1290.0,4173.0
Cavite,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,5980.0,1070.0,1900.0,3745.0,6123.0,23442.0
Laguna,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2424.0,10988.0,3083.0,14869.0,764.0,9835.0
Laguna,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,13722.0,2424.0,10988.0,3083.0,14869.0,58977.0
Laguna,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,2038.0,13722.0,2424.0,10988.0,3083.0,7886.0
Laguna,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,10202.0,2038.0,13722.0,2424.0,10988.0,40319.0
Quezon,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,5179.0,9939.0,5328.0,7135.0,3559.0,15537.0
Quezon,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,5156.0,5179.0,9939.0,5328.0,7135.0,14746.0
Quezon,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,4904.0,5156.0,5179.0,9939.0,5328.0,13366.0
Quezon,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,6517.0,4904.0,5156.0,5179.0,9939.0,19045.0
Rizal,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2125.0,3210.0,175.0,2100.0,2100.0,7395.0
Rizal,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,2550.0,2125.0,3210.0,175.0,2100.0,10277.0
Rizal,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,200.0,2550.0,2125.0,3210.0,175.0,860.0
Rizal,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,3211.0,200.0,2550.0,2125.0,3210.0,12041.0
Marinduque,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1380.0,530.0,738.0,178.0,1357.0,2372.0
Marinduque,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,150.0,1380.0,530.0,738.0,178.0,300.0
Marinduque,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,150.0,150.0,1380.0,530.0,738.0,288.0
Marinduque,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,1430.0,150.0,150.0,1380.0,530.0,2991.0
Occidental Mindoro,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,620.0,21008.0,525.0,17788.0,1370.0,2228.0
Occidental Mindoro,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,17612.0,620.0,21008.0,525.0,17788.0,66302.0
Occidental Mindoro,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,400.0,17612.0,620.0,21008.0,525.0,1542.0
Occidental Mindoro,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,22137.0,400.0,17612.0,620.0,21008.0,82074.0
Oriental Mindoro,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,12187.0,20632.0,6238.0,13159.0,11753.0,40650.0
Oriental Mindoro,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,13932.0,12187.0,20632.0,6238.0,13159.0,41837.0
Oriental Mindoro,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,7045.0,13932.0,12187.0,20632.0,6238.0,21870.0
Oriental Mindoro,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,19790.0,7045.0,13932.0,12187.0,20632.0,48712.0
Palawan,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,9654.0,5272.0,8110.0,231.0,9784.0,23363.0
Palawan,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,300.0,9654.0,5272.0,8110.0,231.0,630.0
Palawan,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,6518.0,300.0,9654.0,5272.0,8110.0,20662.0
Palawan,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,9218.0,6518.0,300.0,9654.0,5272.0,21201.0
Romblon,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2210.0,2458.0,805.0,220.0,2215.0,4088.0
Romblon,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,260.0,2210.0,2458.0,805.0,220.0,465.0
Romblon,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1000.0,260.0,2210.0,2458.0,805.0,3000.0
Romblon,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,2578.0,1000.0,260.0,2210.0,2458.0,7270.0
Albay,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,12620.0,11720.0,13750.0,14080.0,13200.0,34453.0
Albay,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,11430.0,12620.0,11720.0,13750.0,14080.0,32576.0
Albay,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,7840.0,11430.0,12620.0,11720.0,13750.0,20227.0
Albay,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,16080.0,7840.0,11430.0,12620.0,11720.0,38592.0
Camarines Norte,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2400.0,2350.0,3900.0,3680.0,2000.0,7032.0
Camarines Norte,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,3700.0,2400.0,2350.0,3900.0,3680.0,10980.0
Camarines Norte,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1130.0,3700.0,2400.0,2350.0,3900.0,2825.0
Camarines Norte,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,3190.0,1130.0,3700.0,2400.0,2350.0,8230.0
Camarines Sur,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,23250.0,24890.0,16740.0,19780.0,18670.0,54172.0
Camarines Sur,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,20130.0,23250.0,24890.0,16740.0,19780.0,60591.0
Camarines Sur,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,19320.0,20130.0,23250.0,24890.0,16740.0,54869.0
Camarines Sur,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,25900.0,19320.0,20130.0,23250.0,24890.0,70966.0
Catanduanes,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,1550.0,1790.0,1840.0,1420.0,830.0,4185.0
Catanduanes,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,26.39,26.21666666666667,26.643333333333334,27.30666666666667,870.0,1550.0,1790.0,1840.0,1420.0,2175.0
Catanduanes,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,28.166666666666668,26.39,26.21666666666667,26.643333333333334,1200.0,870.0,1550.0,1790.0,1840.0,2448.0
Catanduanes,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,28.583333333333332,28.166666666666668,26.39,26.21666666666667,920.0,1200.0,870.0,1550.0,1790.0,1785.0
Masbate,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,290.0,1690.0,270.0,900.0,270.0,800.0
