Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,PALAY YIELD Q_n
Apayao,2002,4,Rainfed Palay,131605.2,133602.0,139121.7,27.683333333333334,28.073333333333334,26.763333333333335,4355.0,68.0,769.0,77.0,10297.0
Apayao,2003,1,Rainfed Palay,180752.5,131605.2,133602.0,27.92,27.683333333333334,28.073333333333334,77.0,4355.0,68.0,769.0,226.0
Apayao,2003,2,Rainfed Palay,148870.5,180752.5,131605.2,27.52333333333333,27.92,27.683333333333334,769.0,77.0,4355.0,68.0,2253.0
Apayao,2003,3,Rainfed Palay,140507.6,148870.5,180752.5,27.44,27.52333333333333,27.92,64.0,769.0,77.0,4355.0,191.0
Apayao,2003,4,Rainfed Palay,139398.9,140507.6,148870.5,27.073333333333334,27.44,27.52333333333333,2944.0,64.0,769.0,77.0,8037.0
Apayao,2004,1,Rainfed Palay,191659.6,139398.9,140507.6,27.066666666666666,27.073333333333334,27.44,150.0,2944.0,64.0,769.0,441.0
Apayao,2004,2,Rainfed Palay,175281.0,191659.6,139398.9,26.91,27.066666666666666,27.073333333333334,853.0,150.0,2944.0,64.0,2520.0
Apayao,2004,3,Rainfed Palay,171867.2,175281.0,191659.6,27.80333333333333,26.91,27.066666666666666,250.0,853.0,150.0,2944.0,810.0
Apayao,2004,4,Rainfed Palay,175144.1,171867.2,175281.0,27.566666666666666,27.80333333333333,26.91,3400.0,250.0,853.0,150.0,11220.0
Apayao,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,27.366666666666664,27.566666666666666,27.80333333333333,200.0,3400.0,250.0,853.0,596.0
Apayao,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,27.21666666666667,27.366666666666664,27.566666666666666,950.0,200.0,3400.0,250.0,2926.0
Apayao,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,27.98,27.21666666666667,27.366666666666664,300.0,950.0,200.0,3400.0,1026.0
Apayao,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,26.99,27.98,27.21666666666667,3400.0,300.0,950.0,200.0,10710.0
Apayao,2006,1,Rainfed Palay,244281.1,186337.0,180793.2,26.276666666666667,26.99,27.98,200.0,3400.0,300.0,950.0,640.0
Apayao,2006,2,Rainfed Palay,210596.4,244281.1,186337.0,26.09,26.276666666666667,26.99,1100.0,200.0,3400.0,300.0,3476.0
Apayao,2006,3,Rainfed Palay,202886.6,210596.4,244281.1,27.709999999999997,26.09,26.276666666666667,300.0,1100.0,200.0,3400.0,1060.0
Apayao,2006,4,Rainfed Palay,203640.3,202886.6,210596.4,27.266666666666666,27.709999999999997,26.09,3500.0,300.0,1100.0,200.0,11375.0
Apayao,2007,1,Rainfed Palay,258094.3,203640.3,202886.6,27.61,27.266666666666666,27.709999999999997,250.0,3500.0,300.0,1100.0,860.0
Apayao,2007,2,Rainfed Palay,225815.3,258094.3,203640.3,27.103333333333335,27.61,27.266666666666666,1053.0,250.0,3500.0,300.0,3101.0
Apayao,2007,3,Rainfed Palay,225863.8,225815.3,258094.3,27.573333333333334,27.103333333333335,27.61,300.0,1053.0,250.0,3500.0,940.0
Apayao,2007,4,Rainfed Palay,225946.3,225863.8,225815.3,26.37,27.573333333333334,27.103333333333335,11065.0,300.0,1053.0,250.0,30112.0
Apayao,2008,1,Rainfed Palay,301804.3,225946.3,225863.8,25.48333333333333,26.37,27.573333333333334,250.0,11065.0,300.0,1053.0,835.0
Apayao,2008,2,Rainfed Palay,267036.3,301804.3,225946.3,25.506666666666664,25.48333333333333,26.37,1053.0,250.0,11065.0,300.0,3001.0
Apayao,2008,3,Rainfed Palay,293394.2,267036.3,301804.3,27.070000000000004,25.506666666666664,25.48333333333333,4220.0,1053.0,250.0,11065.0,9971.0
Apayao,2008,4,Rainfed Palay,274774.3,293394.2,267036.3,26.793333333333333,27.070000000000004,25.506666666666664,7145.0,4220.0,1053.0,250.0,18780.0
Apayao,2009,1,Rainfed Palay,333368.4,274774.3,293394.2,26.290000000000003,26.793333333333333,27.070000000000004,140.0,7145.0,4220.0,1053.0,467.0
Apayao,2009,2,Rainfed Palay,296534.9,333368.4,274774.3,26.166666666666668,26.290000000000003,26.793333333333333,1056.0,140.0,7145.0,4220.0,3231.0
Apayao,2009,3,Rainfed Palay,287441.7,296534.9,333368.4,27.94666666666667,26.166666666666668,26.290000000000003,4220.0,1056.0,140.0,7145.0,10466.0
Apayao,2009,4,Rainfed Palay,273942.3,287441.7,296534.9,27.633333333333336,27.94666666666667,26.166666666666668,6777.0,4220.0,1056.0,140.0,16468.0
Apayao,2010,1,Rainfed Palay,362066.3,273942.3,287441.7,28.09,27.633333333333336,27.94666666666667,234.0,6777.0,4220.0,1056.0,768.0
Apayao,2010,2,Rainfed Palay,312501.2,362066.3,273942.3,28.12,28.09,27.633333333333336,962.0,234.0,6777.0,4220.0,2765.0
Apayao,2010,3,Rainfed Palay,292304.1,312501.2,362066.3,27.776666666666667,28.12,28.09,4222.0,962.0,234.0,6777.0,8950.0
Apayao,2010,4,Rainfed Palay,293158.5,292304.1,312501.2,25.843333333333334,27.776666666666667,28.12,6723.0,4222.0,962.0,234.0,16491.0
Apayao,2011,1,Rainfed Palay,394354.0,293158.5,292304.1,25.393333333333334,25.843333333333334,27.776666666666667,205.0,6723.0,4222.0,962.0,716.0
Apayao,2011,2,Rainfed Palay,353982.1,394354.0,293158.5,25.679999999999996,25.393333333333334,25.843333333333334,971.0,205.0,6723.0,4222.0,3018.0
Apayao,2011,3,Rainfed Palay,340422.5,353982.1,394354.0,27.313333333333333,25.679999999999996,25.393333333333334,5417.0,971.0,205.0,6723.0,10363.0
Apayao,2011,4,Rainfed Palay,321381.7,340422.5,353982.1,26.560000000000002,27.313333333333333,25.679999999999996,5464.0,5417.0,971.0,205.0,13168.0
Apayao,2012,1,Rainfed Palay,414178.3,321381.7,340422.5,25.856666666666666,26.560000000000002,27.313333333333333,205.0,5464.0,5417.0,971.0,717.0
Apayao,2012,2,Rainfed Palay,347054.9,414178.3,321381.7,26.293333333333333,25.856666666666666,26.560000000000002,971.0,205.0,5464.0,5417.0,3276.0
Apayao,2012,3,Rainfed Palay,337675.2,347054.9,414178.3,27.643333333333334,26.293333333333333,25.856666666666666,5417.0,971.0,205.0,5464.0,11329.0
Apayao,2012,4,Rainfed Palay,334959.8,337675.2,347054.9,27.45,27.643333333333334,26.293333333333333,5464.0,5417.0,971.0,205.0,14249.0
Apayao,2013,1,Rainfed Palay,428783.4,334959.8,337675.2,26.876666666666665,27.45,27.643333333333334,210.0,5464.0,5417.0,971.0,761.0
Apayao,2013,2,Rainfed Palay,355840.1,428783.4,334959.8,26.453333333333333,26.876666666666665,27.45,966.0,210.0,5464.0,5417.0,3357.0
Apayao,2013,3,Rainfed Palay,338539.2,355840.1,428783.4,27.623333333333335,26.453333333333333,26.876666666666665,5076.0,966.0,210.0,5464.0,10837.0
Apayao,2013,4,Rainfed Palay,344721.8,338539.2,355840.1,26.763333333333332,27.623333333333335,26.453333333333333,5332.0,5076.0,966.0,210.0,14197.0
Apayao,2014,1,Rainfed Palay,464020.4,344721.8,338539.2,26.606666666666666,26.763333333333332,27.623333333333335,218.0,5332.0,5076.0,966.0,806.0
Apayao,2014,2,Rainfed Palay,393886.9,464020.4,344721.8,26.28333333333333,26.606666666666666,26.763333333333332,911.0,218.0,5332.0,5076.0,3404.0
Apayao,2014,3,Rainfed Palay,374265.3,393886.9,464020.4,28.166666666666668,26.28333333333333,26.606666666666666,4306.0,911.0,218.0,5332.0,8362.0
Apayao,2014,4,Rainfed Palay,357220.7,374265.3,393886.9,27.076666666666668,28.166666666666668,26.28333333333333,5864.0,4306.0,911.0,218.0,15661.0
Apayao,2015,1,Rainfed Palay,495327.0,357220.7,374265.3,27.349999999999998,27.076666666666668,28.166666666666668,216.0,5864.0,4306.0,911.0,812.0
Apayao,2015,2,Rainfed Palay,380057.7,495327.0,357220.7,27.41,27.349999999999998,27.076666666666668,911.0,216.0,5864.0,4306.0,3523.0
Apayao,2015,3,Rainfed Palay,350398.4,380057.7,495327.0,28.689999999999998,27.41,27.349999999999998,4291.0,911.0,216.0,5864.0,7162.0
Apayao,2015,4,Rainfed Palay,339552.1,350398.4,380057.7,28.55333333333333,28.689999999999998,27.41,5864.0,4291.0,911.0,216.0,13752.0
Apayao,2016,1,Rainfed Palay,463360.9,339552.1,350398.4,29.183333333333334,28.55333333333333,28.689999999999998,210.0,5864.0,4291.0,911.0,748.0
Apayao,2016,2,Rainfed Palay,367694.2,463360.9,339552.1,28.953333333333333,29.183333333333334,28.55333333333333,917.0,210.0,5864.0,4291.0,3749.0
Apayao,2016,3,Rainfed Palay,348622.8,367694.2,463360.9,28.223333333333333,28.953333333333333,29.183333333333334,2920.0,917.0,210.0,5864.0,4707.0
Apayao,2016,4,Rainfed Palay,359115.2,348622.8,367694.2,26.543333333333333,28.223333333333333,28.953333333333333,4935.0,2920.0,917.0,210.0,8485.0
Apayao,2017,1,Rainfed Palay,468846.3,359115.2,348622.8,26.186666666666667,26.543333333333333,28.223333333333333,205.0,4935.0,2920.0,917.0,732.0
Apayao,2017,2,Rainfed Palay,399693.9,468846.3,359115.2,26.856666666666666,26.186666666666667,26.543333333333333,922.0,205.0,4935.0,2920.0,3924.0
Apayao,2017,3,Rainfed Palay,391556.8,399693.9,468846.3,28.19,26.856666666666666,26.186666666666667,2920.0,922.0,205.0,4935.0,4702.0
Apayao,2017,4,Rainfed Palay,381799.4,391556.8,399693.9,26.956666666666667,28.19,26.856666666666666,5321.0,2920.0,922.0,205.0,12785.0
Apayao,2018,1,Rainfed Palay,512906.0,381799.4,391556.8,26.01,26.956666666666667,28.19,208.0,5321.0,2920.0,922.0,687.0
Apayao,2018,2,Rainfed Palay,429665.7,512906.0,381799.4,26.143333333333334,26.01,26.956666666666667,922.0,208.0,5321.0,2920.0,3599.0
Apayao,2018,3,Rainfed Palay,406440.8,429665.7,512906.0,27.646666666666665,26.143333333333334,26.01,1046.0,922.0,208.0,5321.0,1202.0
Apayao,2018,4,Rainfed Palay,396871.1,406440.8,429665.7,27.266666666666666,27.646666666666665,26.143333333333334,5203.0,1046.0,922.0,208.0,7920.0
Apayao,2019,1,Rainfed Palay,529638.9,396871.1,406440.8,27.62,27.266666666666666,27.646666666666665,190.0,5203.0,1046.0,922.0,608.0
Apayao,2019,2,Rainfed Palay,420920.0,529638.9,396871.1,27.63,27.62,27.266666666666666,892.0,190.0,5203.0,1046.0,1238.0
Apayao,2019,3,Rainfed Palay,395738.8,420920.0,529638.9,28.49,27.63,27.62,2124.0,892.0,190.0,5203.0,4524.18
Apayao,2019,4,Rainfed Palay,391370.6,395738.8,420920.0,27.173333333333332,28.49,27.63,3670.0,2124.0,892.0,190.0,11444.0
Apayao,2020,1,Rainfed Palay,513509.3,391370.6,395738.8,27.213333333333335,27.173333333333332,28.49,10.0,3670.0,2124.0,892.0,50.6
Apayao,2020,2,Rainfed Palay,442374.6,513509.3,391370.6,27.290000000000003,27.213333333333335,27.173333333333332,1120.0,10.0,3670.0,2124.0,4941.62
Apayao,2020,3,Rainfed Palay,423957.9,442374.6,513509.3,27.776666666666667,27.290000000000003,27.213333333333335,1901.0,1120.0,10.0,3670.0,3705.0
Apayao,2020,4,Rainfed Palay,410313.2,423957.9,442374.6,26.55,27.776666666666667,27.290000000000003,5175.0,1901.0,1120.0,10.0,12434.0
Apayao,2021,1,Rainfed Palay,551778.0,410313.2,423957.9,25.63,26.55,27.776666666666667,167.0,5175.0,1901.0,1120.0,585.64
Apayao,2021,2,Rainfed Palay,486938.0,551778.0,410313.2,26.076666666666668,25.63,26.55,964.0,167.0,5175.0,1901.0,2858.0
Apayao,2021,3,Rainfed Palay,453832.3,486938.0,551778.0,27.49,26.076666666666668,25.63,1746.0,964.0,167.0,5175.0,3955.0
Apayao,2021,4,Rainfed Palay,433483.8,453832.3,486938.0,26.74,27.49,26.076666666666668,5015.2,1746.0,964.0,167.0,10994.0
Apayao,2022,1,Rainfed Palay,580232.6,433483.8,453832.3,25.856666666666666,26.74,27.49,163.7,5015.2,1746.0,964.0,648.52
Apayao,2022,2,Rainfed Palay,499972.7,580232.6,433483.8,26.03,25.856666666666666,26.74,973.0,163.7,5015.2,1746.0,3577.74
Apayao,2022,3,Rainfed Palay,480440.7,499972.7,580232.6,26.903333333333336,26.03,25.856666666666666,2198.12,973.0,163.7,5015.2,6209.59
Apayao,2022,4,Rainfed Palay,484834.0,480440.7,499972.7,26.143333333333334,26.903333333333336,26.03,2940.0,2198.12,973.0,163.7,6085.9
Apayao,2023,1,Rainfed Palay,638842.5,484834.0,480440.7,25.873333333333335,26.143333333333334,26.903333333333336,149.0,2940.0,2198.12,973.0,530.2
Apayao,2023,2,Rainfed Palay,566966.6,638842.5,484834.0,26.46666666666667,25.873333333333335,26.143333333333334,980.69,149.0,2940.0,2198.12,3442.5
Apayao,2023,3,Rainfed Palay,503276.0,566966.6,638842.5,28.310000000000002,26.46666666666667,25.873333333333335,2054.0,980.69,149.0,2940.0,4349.74
Apayao,2023,4,Rainfed Palay,511362.3,503276.0,566966.6,28.286666666666665,28.310000000000002,26.46666666666667,2563.0,2054.0,980.69,149.0,5662.37
Apayao,2024,1,Rainfed Palay,703554.3,511362.3,503276.0,28.573333333333334,28.286666666666665,28.310000000000002,169.4,2563.0,2054.0,980.69,580.76
Benguet,1995,1,Rainfed Palay,114037.0,79050.2,87405.3,27.63,27.209999999999997,27.906666666666666,150.0,420.0,490.0,70.0,200.0
Kalinga,1987,4,Rainfed Palay,32527.7,42938.7,39782.8,28.173333333333332,28.290000000000003,27.72666666666667,1530.0,90.0,240.0,430.0,3458.0
Kalinga,1988,1,Rainfed Palay,48597.8,32527.7,42938.7,27.606666666666666,28.173333333333332,28.290000000000003,780.0,1530.0,90.0,240.0,1354.0
Kalinga,1988,2,Rainfed Palay,42356.2,48597.8,32527.7,27.156666666666666,27.606666666666666,28.173333333333332,1470.0,780.0,1530.0,90.0,2899.0
Kalinga,1988,3,Rainfed Palay,48545.2,42356.2,48597.8,26.61,27.156666666666666,27.606666666666666,240.0,1470.0,780.0,1530.0,506.0
Kalinga,1988,4,Rainfed Palay,39183.9,48545.2,42356.2,25.623333333333335,26.61,27.156666666666666,2220.0,240.0,1470.0,780.0,4840.0
Kalinga,1989,1,Rainfed Palay,52976.1,39183.9,48545.2,24.663333333333338,25.623333333333335,26.61,460.0,2220.0,240.0,1470.0,594.0
Kalinga,1989,2,Rainfed Palay,48914.0,52976.1,39183.9,25.206666666666667,24.663333333333338,25.623333333333335,1010.0,460.0,2220.0,240.0,1950.0
Ilocos Norte,1988,3,Rainfed Palay,48545.2,42356.2,48597.8,26.61,27.156666666666666,27.606666666666666,120.0,30.0,180.0,3760.0,46.0
Ilocos Norte,1988,4,Rainfed Palay,39183.9,48545.2,42356.2,25.623333333333335,26.61,27.156666666666666,13110.0,120.0,30.0,180.0,29498.0
Ilocos Norte,2006,2,Rainfed Palay,210596.4,244281.1,186337.0,26.09,26.276666666666667,26.99,20.0,188.0,8278.0,700.0,70.0
Ilocos Norte,2006,3,Rainfed Palay,202886.6,210596.4,244281.1,27.709999999999997,26.09,26.276666666666667,800.0,20.0,188.0,8278.0,2944.0
Ilocos Norte,2006,4,Rainfed Palay,203640.3,202886.6,210596.4,27.266666666666666,27.709999999999997,26.09,11307.0,800.0,20.0,188.0,46019.0
Ilocos Norte,2007,1,Rainfed Palay,258094.3,203640.3,202886.6,27.61,27.266666666666666,27.709999999999997,200.0,11307.0,800.0,20.0,704.0
Ilocos Norte,2009,2,Rainfed Palay,296534.9,333368.4,274774.3,26.166666666666668,26.290000000000003,26.793333333333333,20.0,140.0,11233.0,745.0,78.0
Ilocos Norte,2009,3,Rainfed Palay,287441.7,296534.9,333368.4,27.94666666666667,26.166666666666668,26.290000000000003,787.0,20.0,140.0,11233.0,2825.0
Ilocos Norte,2009,4,Rainfed Palay,273942.3,287441.7,296534.9,27.633333333333336,27.94666666666667,26.166666666666668,10640.0,787.0,20.0,140.0,36495.0
Ilocos Norte,2010,1,Rainfed Palay,362066.3,273942.3,287441.7,28.09,27.633333333333336,27.94666666666667,152.0,10640.0,787.0,20.0,518.0
Ilocos Norte,2010,2,Rainfed Palay,312501.2,362066.3,273942.3,28.12,28.09,27.633333333333336,22.0,152.0,10640.0,787.0,81.0
Ilocos Norte,2010,3,Rainfed Palay,292304.1,312501.2,362066.3,27.776666666666667,28.12,28.09,782.0,22.0,152.0,10640.0,2790.0
Ilocos Norte,2010,4,Rainfed Palay,293158.5,292304.1,312501.2,25.843333333333334,27.776666666666667,28.12,10895.0,782.0,22.0,152.0,46740.0
Ilocos Norte,2011,1,Rainfed Palay,394354.0,293158.5,292304.1,25.393333333333334,25.843333333333334,27.776666666666667,210.0,10895.0,782.0,22.0,806.0
Ilocos Norte,2023,2,Rainfed Palay,566966.6,638842.5,484834.0,26.46666666666667,25.873333333333335,26.143333333333334,30.0,248.0,8807.0,539.0,135.0
Ilocos Norte,2023,3,Rainfed Palay,503276.0,566966.6,638842.5,28.310000000000002,26.46666666666667,25.873333333333335,502.0,30.0,248.0,8807.0,1823.32
Ilocos Norte,2023,4,Rainfed Palay,511362.3,503276.0,566966.6,28.286666666666665,28.310000000000002,26.46666666666667,9434.0,502.0,30.0,248.0,45710.0
Ilocos Norte,2024,1,Rainfed Palay,703554.3,511362.3,503276.0,28.573333333333334,28.286666666666665,28.310000000000002,246.0,9434.0,502.0,30.0,1090.0
Pangasinan,1987,4,Rainfed Palay,32527.7,42938.7,39782.8,28.173333333333332,28.290000000000003,27.72666666666667,79430.0,1220.0,800.0,990.0,173579.0
Pangasinan,1988,1,Rainfed Palay,48597.8,32527.7,42938.7,27.606666666666666,28.173333333333332,28.290000000000003,460.0,79430.0,1220.0,800.0,557.0
Cagayan,1987,4,Rainfed Palay,32527.7,42938.7,39782.8,28.173333333333332,28.290000000000003,27.72666666666667,7590.0,840.0,17540.0,19480.0,10011.0
Cagayan,1988,1,Rainfed Palay,48597.8,32527.7,42938.7,27.606666666666666,28.173333333333332,28.290000000000003,21300.0,7590.0,840.0,17540.0,36811.0
Cagayan,1988,2,Rainfed Palay,42356.2,48597.8,32527.7,27.156666666666666,27.606666666666666,28.173333333333332,6030.0,21300.0,7590.0,840.0,11517.0
Cagayan,1988,3,Rainfed Palay,48545.2,42356.2,48597.8,26.61,27.156666666666666,27.606666666666666,1150.0,6030.0,21300.0,7590.0,1997.0
Cagayan,1988,4,Rainfed Palay,39183.9,48545.2,42356.2,25.623333333333335,26.61,27.156666666666666,8110.0,1150.0,6030.0,21300.0,15977.0
Cagayan,1989,1,Rainfed Palay,52976.1,39183.9,48545.2,24.663333333333338,25.623333333333335,26.61,20070.0,8110.0,1150.0,6030.0,31138.0
Cagayan,1989,2,Rainfed Palay,48914.0,52976.1,39183.9,25.206666666666667,24.663333333333338,25.623333333333335,2920.0,20070.0,8110.0,1150.0,6074.0
Cagayan,1989,3,Rainfed Palay,51913.1,48914.0,52976.1,26.836666666666662,25.206666666666667,24.663333333333338,600.0,2920.0,20070.0,8110.0,884.0
Cagayan,1989,4,Rainfed Palay,48903.4,51913.1,48914.0,26.386666666666667,26.836666666666662,25.206666666666667,6520.0,600.0,2920.0,20070.0,8483.0
Cagayan,1990,1,Rainfed Palay,59752.8,48903.4,51913.1,26.290000000000003,26.386666666666667,26.836666666666662,12690.0,6520.0,600.0,2920.0,16341.0
Cagayan,1990,2,Rainfed Palay,57509.0,59752.8,48903.4,26.746666666666666,26.290000000000003,26.386666666666667,4290.0,12690.0,6520.0,600.0,6923.0
Cagayan,1990,3,Rainfed Palay,56557.5,57509.0,59752.8,27.7,26.746666666666666,26.290000000000003,940.0,4290.0,12690.0,6520.0,1732.0
Cagayan,1990,4,Rainfed Palay,53027.8,56557.5,57509.0,26.996666666666666,27.7,26.746666666666666,8420.0,940.0,4290.0,12690.0,12548.0
Cagayan,1991,1,Rainfed Palay,68165.9,53027.8,56557.5,26.846666666666664,26.996666666666666,27.7,11040.0,8420.0,940.0,4290.0,17229.0
Cagayan,1991,2,Rainfed Palay,63482.2,68165.9,53027.8,26.973333333333333,26.846666666666664,26.996666666666666,4150.0,11040.0,8420.0,940.0,7661.0
Cagayan,1991,3,Rainfed Palay,62316.1,63482.2,68165.9,28.040000000000003,26.973333333333333,26.846666666666664,240.0,4150.0,11040.0,8420.0,313.0
Cagayan,1991,4,Rainfed Palay,55754.1,62316.1,63482.2,27.44666666666667,28.040000000000003,26.973333333333333,6650.0,240.0,4150.0,11040.0,8092.0
Cagayan,1992,1,Rainfed Palay,79396.1,55754.1,62316.1,27.753333333333334,27.44666666666667,28.040000000000003,9790.0,6650.0,240.0,4150.0,13562.0
Cagayan,1992,2,Rainfed Palay,72138.6,79396.1,55754.1,28.3,27.753333333333334,27.44666666666667,4830.0,9790.0,6650.0,240.0,6910.0
Cagayan,1992,3,Rainfed Palay,67859.7,72138.6,79396.1,28.573333333333334,28.3,27.753333333333334,530.0,4830.0,9790.0,6650.0,885.0
Cagayan,1992,4,Rainfed Palay,61128.0,67859.7,72138.6,26.956666666666667,28.573333333333334,28.3,4490.0,530.0,4830.0,9790.0,5327.0
Cagayan,1993,1,Rainfed Palay,93417.7,61128.0,67859.7,26.563333333333333,26.956666666666667,28.573333333333334,9060.0,4490.0,530.0,4830.0,12322.0
Cagayan,1993,2,Rainfed Palay,79063.6,93417.7,61128.0,27.08666666666667,26.563333333333333,26.956666666666667,3110.0,9060.0,4490.0,530.0,4618.0
Cagayan,1993,3,Rainfed Palay,71961.1,79063.6,93417.7,28.173333333333332,27.08666666666667,26.563333333333333,30.0,3110.0,9060.0,4490.0,62.0
Cagayan,1993,4,Rainfed Palay,62458.1,71961.1,79063.6,27.123333333333335,28.173333333333332,27.08666666666667,1730.0,30.0,3110.0,9060.0,1824.0
Cagayan,1994,1,Rainfed Palay,104628.6,62458.1,71961.1,26.866666666666664,27.123333333333335,28.173333333333332,15300.0,1730.0,30.0,3110.0,27999.0
Cagayan,1994,2,Rainfed Palay,91738.8,104628.6,62458.1,26.87,26.866666666666664,27.123333333333335,9060.0,15300.0,1730.0,30.0,17306.0
Cagayan,1994,3,Rainfed Palay,87405.3,91738.8,104628.6,27.906666666666666,26.87,26.866666666666664,230.0,9060.0,15300.0,1730.0,423.0
Cagayan,1994,4,Rainfed Palay,79050.2,87405.3,91738.8,27.209999999999997,27.906666666666666,26.87,15960.0,230.0,9060.0,15300.0,31452.0
Cagayan,1995,1,Rainfed Palay,114037.0,79050.2,87405.3,27.63,27.209999999999997,27.906666666666666,18199.0,15960.0,230.0,9060.0,20562.0
Cagayan,1995,2,Rainfed Palay,97631.4,114037.0,79050.2,27.406666666666666,27.63,27.209999999999997,4444.0,18199.0,15960.0,230.0,7796.0
Cagayan,1995,3,Rainfed Palay,91833.8,97631.4,114037.0,27.63,27.406666666666666,27.63,100.0,4444.0,18199.0,15960.0,200.0
Cagayan,1995,4,Rainfed Palay,95039.6,91833.8,97631.4,26.506666666666664,27.63,27.406666666666666,14876.0,100.0,4444.0,18199.0,30496.0
Cagayan,1996,1,Rainfed Palay,127416.9,95039.6,91833.8,25.786666666666665,26.506666666666664,27.63,16957.0,14876.0,100.0,4444.0,30523.0
Cagayan,1996,2,Rainfed Palay,111239.9,127416.9,95039.6,26.093333333333334,25.786666666666665,26.506666666666664,14488.0,16957.0,14876.0,100.0,28686.0
Cagayan,1996,3,Rainfed Palay,106899.1,111239.9,127416.9,27.30666666666667,26.093333333333334,25.786666666666665,250.0,14488.0,16957.0,14876.0,372.0
Cagayan,1996,4,Rainfed Palay,103514.7,106899.1,111239.9,26.643333333333334,27.30666666666667,26.093333333333334,10740.0,250.0,14488.0,16957.0,16754.0
Cagayan,1997,1,Rainfed Palay,125319.5,103514.7,106899.1,26.21666666666667,26.643333333333334,27.30666666666667,15789.0,10740.0,250.0,14488.0,33470.0
Cagayan,1997,2,Rainfed Palay,113363.8,125319.5,103514.7,26.39,26.21666666666667,26.643333333333334,11320.0,15789.0,10740.0,250.0,21168.0
Cagayan,1997,3,Rainfed Palay,106215.2,113363.8,125319.5,28.166666666666668,26.39,26.21666666666667,1150.0,11320.0,15789.0,10740.0,1823.0
Cagayan,1997,4,Rainfed Palay,99570.3,106215.2,113363.8,28.583333333333332,28.166666666666668,26.39,6276.0,1150.0,11320.0,15789.0,9960.0
Cagayan,1998,1,Rainfed Palay,137046.0,99570.3,106215.2,28.8,28.583333333333332,28.166666666666668,10030.0,6276.0,1150.0,11320.0,11219.0
Cagayan,1998,2,Rainfed Palay,112724.5,137046.0,99570.3,28.493333333333336,28.8,28.583333333333332,2526.0,10030.0,6276.0,1150.0,3471.0
Cagayan,1999,3,Rainfed Palay,117599.4,129091.1,131848.1,26.796666666666667,25.650000000000002,25.28333333333333,4746.0,7794.0,24598.0,6350.0,9492.0
Cagayan,1999,4,Rainfed Palay,113313.6,117599.4,129091.1,25.893333333333334,26.796666666666667,25.650000000000002,12700.0,4746.0,7794.0,24598.0,21209.0
Cagayan,2000,1,Rainfed Palay,148640.2,113313.6,117599.4,25.25333333333333,25.893333333333334,26.796666666666667,26602.0,12700.0,4746.0,7794.0,56889.0
Cagayan,2000,2,Rainfed Palay,125530.2,148640.2,113313.6,25.373333333333335,25.25333333333333,25.893333333333334,10746.0,26602.0,12700.0,4746.0,23865.0
Cagayan,2000,3,Rainfed Palay,124887.5,125530.2,148640.2,26.94333333333333,25.373333333333335,25.25333333333333,1715.0,10746.0,26602.0,12700.0,3564.0
Cagayan,2000,4,Rainfed Palay,113497.5,124887.5,125530.2,26.400000000000002,26.94333333333333,25.373333333333335,9534.0,1715.0,10746.0,26602.0,19380.0
Cagayan,2001,1,Rainfed Palay,151564.7,113497.5,124887.5,25.856666666666666,26.400000000000002,26.94333333333333,25284.0,9534.0,1715.0,10746.0,54225.0
Cagayan,2001,2,Rainfed Palay,122880.6,151564.7,113497.5,26.28333333333333,25.856666666666666,26.400000000000002,8518.0,25284.0,9534.0,1715.0,18265.0
Cagayan,2001,3,Rainfed Palay,125987.5,122880.6,151564.7,27.403333333333336,26.28333333333333,25.856666666666666,400.0,8518.0,25284.0,9534.0,1032.0
Cagayan,2001,4,Rainfed Palay,121929.4,125987.5,122880.6,26.86,27.403333333333336,26.28333333333333,12420.0,400.0,8518.0,25284.0,27682.0
Cagayan,2002,1,Rainfed Palay,164560.6,121929.4,125987.5,26.326666666666668,26.86,27.403333333333336,12127.0,12420.0,400.0,8518.0,26497.0
Cagayan,2002,2,Rainfed Palay,139121.7,164560.6,121929.4,26.763333333333335,26.326666666666668,26.86,19404.0,12127.0,12420.0,400.0,34673.0
Cagayan,2002,3,Rainfed Palay,133602.0,139121.7,164560.6,28.073333333333334,26.763333333333335,26.326666666666668,200.0,19404.0,12127.0,12420.0,400.0
Cagayan,2002,4,Rainfed Palay,131605.2,133602.0,139121.7,27.683333333333334,28.073333333333334,26.763333333333335,10554.0,200.0,19404.0,12127.0,22855.0
Cagayan,2003,1,Rainfed Palay,180752.5,131605.2,133602.0,27.92,27.683333333333334,28.073333333333334,12377.0,10554.0,200.0,19404.0,20684.0
Cagayan,2003,2,Rainfed Palay,148870.5,180752.5,131605.2,27.52333333333333,27.92,27.683333333333334,13288.0,12377.0,10554.0,200.0,27510.0
Cagayan,2003,3,Rainfed Palay,140507.6,148870.5,180752.5,27.44,27.52333333333333,27.92,2008.0,13288.0,12377.0,10554.0,4016.0
