Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,PALAY YIELD Q_n
Surigao del Norte,2000,3,Rainfed Palay,124887.5,125530.2,26.94333333333333,25.373333333333335,940.0,2625.0,3000.0,1523.0
Surigao del Norte,2000,4,Rainfed Palay,113497.5,124887.5,26.400000000000002,26.94333333333333,432.0,940.0,2625.0,475.0
Surigao del Sur,2000,1,Rainfed Palay,148640.2,113313.6,25.25333333333333,25.893333333333334,855.0,311.0,869.0,1761.0
Surigao del Sur,2000,2,Rainfed Palay,125530.2,148640.2,25.373333333333335,25.25333333333333,5093.0,855.0,311.0,11004.0
Surigao del Sur,2000,3,Rainfed Palay,124887.5,125530.2,26.94333333333333,25.373333333333335,790.0,5093.0,855.0,1367.0
Surigao del Sur,2000,4,Rainfed Palay,113497.5,124887.5,26.400000000000002,26.94333333333333,400.0,790.0,5093.0,664.0
Basilan,2000,1,Rainfed Palay,148640.2,113313.6,25.25333333333333,25.893333333333334,279.0,298.0,510.0,587.0
Basilan,2000,2,Rainfed Palay,125530.2,148640.2,25.373333333333335,25.25333333333333,232.0,279.0,298.0,246.0
Basilan,2000,3,Rainfed Palay,124887.5,125530.2,26.94333333333333,25.373333333333335,315.0,232.0,279.0,551.0
Basilan,2000,4,Rainfed Palay,113497.5,124887.5,26.400000000000002,26.94333333333333,1021.0,315.0,232.0,1604.0
Lanao del Sur,2000,1,Rainfed Palay,148640.2,113313.6,25.25333333333333,25.893333333333334,1186.0,12780.0,12401.0,3179.0
Lanao del Sur,2000,2,Rainfed Palay,125530.2,148640.2,25.373333333333335,25.25333333333333,1220.0,1186.0,12780.0,2074.0
Lanao del Sur,2000,3,Rainfed Palay,124887.5,125530.2,26.94333333333333,25.373333333333335,12290.0,1220.0,1186.0,23379.0
Lanao del Sur,2000,4,Rainfed Palay,113497.5,124887.5,26.400000000000002,26.94333333333333,12512.0,12290.0,1220.0,29027.0
Maguindanao,2000,1,Rainfed Palay,148640.2,113313.6,25.25333333333333,25.893333333333334,15437.0,18468.0,33784.0,31610.0
Maguindanao,2000,2,Rainfed Palay,125530.2,148640.2,25.373333333333335,25.25333333333333,8017.0,15437.0,18468.0,18874.0
Maguindanao,2000,3,Rainfed Palay,124887.5,125530.2,26.94333333333333,25.373333333333335,28820.0,8017.0,15437.0,57640.0
Maguindanao,2000,4,Rainfed Palay,113497.5,124887.5,26.400000000000002,26.94333333333333,19500.0,28820.0,8017.0,38610.0
Abra,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,700.0,8116.0,530.0,1484.0
Abra,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2820.0,700.0,8116.0,8197.0
Abra,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,550.0,2820.0,700.0,1194.0
Abra,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,8116.0,550.0,2820.0,24916.0
Apayao,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1502.0,6810.0,648.0,4942.0
Apayao,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,5605.0,1502.0,6810.0,18160.0
Apayao,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,448.0,5605.0,1502.0,1319.0
Apayao,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,7520.0,448.0,5605.0,23026.0
Benguet,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1584.0,1080.0,1612.0,3247.0
Benguet,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,368.0,1584.0,1080.0,938.0
Benguet,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1696.0,368.0,1584.0,3460.0
Benguet,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1368.0,1696.0,368.0,3050.0
Ifugao,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,3030.0,4028.0,3270.0,12726.0
Ifugao,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,1637.0,3030.0,4028.0,5462.0
Ifugao,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,4593.0,1637.0,3030.0,11482.0
Ifugao,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,4028.0,4593.0,1637.0,15226.0
Kalinga,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,4354.0,8085.0,1459.0,16454.0
Kalinga,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,12867.0,4354.0,8085.0,56570.0
Kalinga,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1102.0,12867.0,4354.0,3789.0
Kalinga,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,13364.0,1102.0,12867.0,53666.0
Mountain Province,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1456.0,814.0,4554.0,3160.0
Mountain Province,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,700.0,1456.0,814.0,1610.0
Mountain Province,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,4508.0,700.0,1456.0,9690.0
Mountain Province,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,653.0,4508.0,700.0,1415.0
Ilocos Norte,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,10000.0,31370.0,6840.0,37000.0
Ilocos Norte,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2100.0,10000.0,31370.0,7455.0
Ilocos Norte,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,7053.0,2100.0,10000.0,28283.0
Ilocos Norte,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,32240.0,7053.0,2100.0,111228.0
Ilocos Sur,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,4300.0,12627.0,1303.0,16297.0
Ilocos Sur,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,763.0,4300.0,12627.0,2861.0
Ilocos Sur,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,2523.0,763.0,4300.0,9739.0
Ilocos Sur,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,12197.0,2523.0,763.0,47812.0
La Union,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,5075.0,10098.0,1400.0,19792.0
La Union,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,3189.0,5075.0,10098.0,11799.0
La Union,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1255.0,3189.0,5075.0,4694.0
La Union,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,10243.0,1255.0,3189.0,37899.0
Pangasinan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,32535.0,85322.0,11270.0,123633.0
Pangasinan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,13050.0,32535.0,85322.0,50634.0
Pangasinan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,12359.0,13050.0,32535.0,45481.0
Pangasinan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,84938.0,12359.0,13050.0,314271.0
Cagayan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,23930.0,28900.0,22037.0,78501.0
Cagayan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,40370.0,23930.0,28900.0,153210.0
Cagayan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,23254.0,40370.0,23930.0,76805.0
Cagayan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,29908.0,23254.0,40370.0,104271.0
Isabela,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,38355.0,78224.0,32943.0,174132.0
Isabela,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,91273.0,38355.0,78224.0,383628.0
Isabela,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,33450.0,91273.0,38355.0,122497.0
Isabela,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,77689.0,33450.0,91273.0,307648.0
Nueva Vizcaya,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,13140.0,9838.0,13509.0,42705.0
Nueva Vizcaya,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,12120.0,13140.0,9838.0,47268.0
Nueva Vizcaya,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,14644.0,12120.0,13140.0,53890.0
Nueva Vizcaya,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,10534.0,14644.0,12120.0,42241.0
Quirino,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,5160.0,6119.0,1200.0,18181.0
Quirino,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2280.0,5160.0,6119.0,8550.0
Quirino,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,2190.0,2280.0,5160.0,7534.0
Quirino,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,5304.0,2190.0,2280.0,16814.0
Aurora,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,6120.0,4674.0,3057.0,19966.0
Aurora,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,5200.0,6120.0,4674.0,17368.0
Aurora,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,3003.0,5200.0,6120.0,9956.0
Aurora,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,4740.0,3003.0,5200.0,16258.0
Bataan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,6450.0,9431.0,2849.0,26560.0
Bataan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,7443.0,6450.0,9431.0,30516.0
Bataan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,3002.0,7443.0,6450.0,9231.0
Bataan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,9678.0,3002.0,7443.0,36780.0
Bulacan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,14342.0,24250.0,2460.0,58794.0
Bulacan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,11928.0,14342.0,24250.0,47712.0
Bulacan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,775.0,11928.0,14342.0,3127.0
Bulacan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,25635.0,775.0,11928.0,95618.0
Nueva Ecija,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,8256.0,100870.0,7770.0,34242.0
Nueva Ecija,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,87500.0,8256.0,100870.0,392000.0
Nueva Ecija,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,4143.0,87500.0,8256.0,17400.0
Nueva Ecija,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,104554.0,4143.0,87500.0,375348.0
Pampanga,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,19781.0,18400.0,4500.0,85058.0
Pampanga,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,15527.0,19781.0,18400.0,70182.0
Pampanga,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,3970.0,15527.0,19781.0,16277.0
Pampanga,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,18770.0,3970.0,15527.0,67384.0
Tarlac,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,8960.0,48500.0,7867.0,38976.0
Tarlac,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,17101.0,8960.0,48500.0,81230.0
Tarlac,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,6960.0,17101.0,8960.0,30763.0
Tarlac,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,53855.0,6960.0,17101.0,221344.0
Zambales,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,4410.0,7515.0,1540.0,14994.0
Zambales,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,3950.0,4410.0,7515.0,13667.0
Zambales,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1405.0,3950.0,4410.0,5840.0
Zambales,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,7800.0,1405.0,3950.0,29642.0
Batangas,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,3490.0,4650.0,2420.0,12009.0
Batangas,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2664.0,3490.0,4650.0,9856.0
Batangas,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,2390.0,2664.0,3490.0,8724.0
Batangas,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,4700.0,2390.0,2664.0,15369.0
Cavite,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,3450.0,5008.0,1026.0,13282.0
Cavite,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2000.0,3450.0,5008.0,8000.0
Cavite,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1100.0,2000.0,3450.0,3960.0
Cavite,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,5524.0,1100.0,2000.0,21720.0
Laguna,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,4984.0,9681.0,1480.0,21232.0
Laguna,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,10351.0,4984.0,9681.0,44133.0
Laguna,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,4130.0,10351.0,4984.0,16809.0
Laguna,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,7756.0,4130.0,10351.0,31799.0
Quezon,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,7303.0,7857.0,5335.0,23370.0
Quezon,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,8196.0,7303.0,7857.0,26719.0
Quezon,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,5185.0,8196.0,7303.0,16592.0
Quezon,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,7635.0,5185.0,8196.0,24508.0
Rizal,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1732.0,2992.0,170.0,5716.0
Rizal,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,2300.0,1732.0,2992.0,8740.0
Rizal,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,260.0,2300.0,1732.0,988.0
Rizal,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,3225.0,260.0,2300.0,11739.0
Marinduque,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1380.0,1240.0,732.0,4470.0
Marinduque,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,220.0,1380.0,1240.0,720.0
Marinduque,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,700.0,220.0,1380.0,2560.0
Marinduque,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1252.0,700.0,220.0,4257.0
Occidental Mindoro,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1952.0,20453.0,920.0,8003.0
Occidental Mindoro,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,15746.0,1952.0,20453.0,61323.0
Occidental Mindoro,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,960.0,15746.0,1952.0,3360.0
Occidental Mindoro,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,19704.0,960.0,15746.0,67584.0
Oriental Mindoro,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,13047.0,19200.0,7647.0,42204.0
Oriental Mindoro,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,13463.0,13047.0,19200.0,43917.0
Oriental Mindoro,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,3740.0,13463.0,13047.0,12846.0
Oriental Mindoro,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,23105.0,3740.0,13463.0,73212.0
Palawan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,11114.0,9051.0,9810.0,33712.0
Palawan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,1791.0,11114.0,9051.0,4989.0
Palawan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,8760.0,1791.0,11114.0,26280.0
Palawan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,9602.0,8760.0,1791.0,28806.0
Romblon,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,2076.0,1782.0,1680.0,5432.0
Romblon,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,537.0,2076.0,1782.0,1411.0
Romblon,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1584.0,537.0,2076.0,4546.0
Romblon,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1878.0,1584.0,537.0,5317.0
Albay,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,9320.0,8510.0,12780.0,23300.0
Albay,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,7580.0,9320.0,8510.0,19860.0
Albay,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,6983.0,7580.0,9320.0,19335.0
Albay,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,7820.0,6983.0,7580.0,21114.0
Camarines Norte,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,2740.0,3010.0,2580.0,7398.0
Camarines Norte,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,3150.0,2740.0,3010.0,8726.0
Camarines Norte,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,2670.0,3150.0,2740.0,9212.0
Camarines Norte,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,3650.0,2670.0,3150.0,10184.0
Camarines Sur,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,21800.0,25770.0,21830.0,60168.0
Camarines Sur,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,23400.0,21800.0,25770.0,66690.0
Camarines Sur,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,21280.0,23400.0,21800.0,60222.0
Camarines Sur,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,29560.0,21280.0,23400.0,78038.0
Catanduanes,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,990.0,310.0,1230.0,2534.0
Catanduanes,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,920.0,990.0,310.0,2705.0
Catanduanes,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1590.0,920.0,990.0,4261.0
Catanduanes,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,240.0,1590.0,920.0,667.0
Masbate,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1350.0,1290.0,290.0,3348.0
Masbate,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,610.0,1350.0,1290.0,1464.0
Masbate,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,290.0,610.0,1350.0,864.0
Masbate,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1290.0,290.0,610.0,3844.0
Sorsogon,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,4250.0,7550.0,3560.0,11602.0
Sorsogon,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,8560.0,4250.0,7550.0,25338.0
Sorsogon,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,4480.0,8560.0,4250.0,14515.0
Sorsogon,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,8070.0,4480.0,8560.0,24614.0
Aklan,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,8610.0,6764.0,5398.0,31323.0
Aklan,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,971.0,8610.0,6764.0,3718.0
Aklan,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,5405.0,971.0,8610.0,21005.0
Aklan,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,6571.0,5405.0,971.0,23918.0
Antique,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,15200.0,13150.0,12780.0,48640.0
Antique,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,8497.0,15200.0,13150.0,27190.0
Antique,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,13500.0,8497.0,15200.0,43200.0
Antique,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,13230.0,13500.0,8497.0,42998.0
Capiz,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,6126.0,4284.0,6923.0,16234.0
Capiz,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,5096.0,6126.0,4284.0,14778.0
Capiz,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,7000.0,5096.0,6126.0,23870.0
Capiz,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,4305.0,7000.0,5096.0,13389.0
Guimaras,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1200.0,1450.0,850.0,3744.0
Guimaras,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,550.0,1200.0,1450.0,1144.0
Guimaras,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1110.0,550.0,1200.0,3774.0
Guimaras,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1210.0,1110.0,550.0,3751.0
Iloilo,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,32541.0,34524.0,32433.0,102830.0
Iloilo,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,13545.0,32541.0,34524.0,39416.0
Iloilo,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,31040.0,13545.0,32541.0,113296.0
Iloilo,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,33161.0,31040.0,13545.0,109431.0
Negros Occidental,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,16938.0,15200.0,36133.0,60977.0
Negros Occidental,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,10500.0,16938.0,15200.0,34335.0
Negros Occidental,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,30200.0,10500.0,16938.0,109928.0
Negros Occidental,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,15550.0,30200.0,10500.0,52870.0
Bohol,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,6966.0,8170.0,3020.0,21177.0
Bohol,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,5125.0,6966.0,8170.0,14452.0
Bohol,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1800.0,5125.0,6966.0,5508.0
Bohol,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,10369.0,1800.0,5125.0,32144.0
Cebu,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,1580.0,1390.0,1000.0,4503.0
Cebu,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,735.0,1580.0,1390.0,1838.0
Cebu,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,1080.0,735.0,1580.0,3456.0
Cebu,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,1365.0,1080.0,735.0,4095.0
Negros Oriental,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,3750.0,6220.0,2840.0,10950.0
Negros Oriental,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,3000.0,3750.0,6220.0,9210.0
Negros Oriental,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,3015.0,3000.0,3750.0,9316.0
Negros Oriental,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,6490.0,3015.0,3000.0,19146.0
Siquijor,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,320.0,322.0,100.0,864.0
Siquijor,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,110.0,320.0,322.0,281.0
Siquijor,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,80.0,110.0,320.0,192.0
Siquijor,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,327.0,80.0,110.0,916.0
Biliran,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,2948.0,4792.0,2510.0,10790.0
Biliran,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,3905.0,2948.0,4792.0,13355.0
Biliran,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,2544.0,3905.0,2948.0,9540.0
Biliran,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,4800.0,2544.0,3905.0,17712.0
Eastern Samar,2001,1,Irrigated Palay,151564.7,113497.5,25.856666666666666,26.400000000000002,420.0,265.0,410.0,1208.0
Eastern Samar,2001,2,Irrigated Palay,122880.6,151564.7,26.28333333333333,25.856666666666666,419.0,420.0,265.0,961.0
Eastern Samar,2001,3,Irrigated Palay,125987.5,122880.6,27.403333333333336,26.28333333333333,411.0,419.0,420.0,1083.0
Eastern Samar,2001,4,Irrigated Palay,121929.4,125987.5,26.86,27.403333333333336,266.0,411.0,419.0,732.0
